distance,angle,x,y,is_head,is_right_foot,is_left_foot,is_volley,is_half_volley,is_penalty,is_free_kick,first_time,defenders_in_path,gk_in_path,is_counter,is_corner,is_throw_in,is_goal,sb_xg,team,player,match_id,competition_id
10.890362712049582,0.6998928697192438,109.2,38.6,1,0,0,0,0,0,0,1,10,1,0,1,0,0,0.04222343,England,John Stones,3857272,43
28.800694436072195,0.24848121504049214,94.2,27.2,0,1,0,0,0,0,0,1,11,1,0,1,0,0,0.019677445,England,Mason Mount,3857272,43
12.522779244241276,0.594464021962771,108.1,43.9,1,0,0,0,0,0,0,1,4,1,0,0,0,0,0.048006557,United States,Haji Wright,3857272,43
9.513148795220223,0.7953646108036554,110.5,39.5,0,1,0,1,1,0,0,1,4,1,0,0,0,0,0.18268152,United States,Weston McKennie,3857272,43
30.838450025901107,0.2270308225747043,93.0,25.1,0,1,0,0,0,0,0,1,10,1,0,0,0,0,0.016826272,United States,Yunus Dimoara Musah,3857272,43
20.695893312442443,0.25799212577237285,106.4,24.4,0,0,1,0,0,0,0,1,5,1,0,0,0,0,0.023374733,United States,Christian Pulisic,3857272,43
15.981239000778388,0.36397895650964396,108.6,51.2,0,0,1,0,0,0,0,1,4,1,0,0,1,0,0.056137927,United States,Sergino Dest,3857272,43
10.384603988597735,0.7166055841110162,110.0,42.8,1,0,0,0,0,0,0,1,4,1,0,0,1,0,0.05394238,United States,Christian Pulisic,3857272,43
7.839005038906401,0.8747937145970992,113.2,36.1,0,0,1,0,0,0,0,1,6,1,0,0,1,0,0.08680134,England,Bukayo Saka,3857272,43
21.12865353021816,0.35426670170560554,100.1,32.9,0,1,0,0,0,0,0,1,3,1,0,0,0,0,0.0710417,England,Mason Mount,3857272,43
17.864489917151285,0.34225052273697465,106.5,28.3,0,1,0,0,0,0,0,1,4,1,1,0,0,0,0.0422633,United States,Haji Wright,3857272,43
25.016994223927057,0.2663699810412431,99.2,53.9,0,1,0,0,0,0,0,1,7,1,0,0,0,0,0.032319076,United States,Weston McKennie,3857272,43
26.144406667583798,0.24880648661299132,98.8,24.7,0,1,0,0,0,0,0,1,7,1,0,0,0,0,0.025169194,United States,Christian Pulisic,3857272,43
24.700202428320303,0.3210939556728781,95.3,40.1,0,0,1,0,0,0,0,1,7,1,0,1,0,0,0.033566043,United States,Christian Pulisic,3857272,43
24.260667756679744,0.2025691422765692,105.3,20.7,0,1,0,0,0,0,0,1,6,1,0,0,1,0,0.009332121,England,Marcus Rashford,3857272,43
10.404806581575647,0.7192748940448984,109.9,37.5,1,0,0,0,0,0,0,1,10,1,0,1,0,0,0.05556727,England,Harry Maguire,3857272,43
8.836288813749807,0.8481177252640373,111.2,40.8,1,0,0,0,0,0,0,1,4,1,0,0,0,0,0.06991791,England,Harry Kane,3857272,43
19.58290070444111,0.4014482080363684,100.5,38.2,0,0,1,1,0,0,0,1,10,1,0,0,0,0,0.045798708,United States,Yunus Dimoara Musah,3857278,43
10.83374358197572,0.6632317072149523,110.1,35.6,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0.080380306,United States,Christian Pulisic,3857278,43
22.43680012836055,0.33192668128969893,99.0,32.1,0,1,0,0,0,0,0,1,5,1,0,1,0,0,0.040954046,United States,Joshua Sargent,3857278,43
11.086027241532467,0.6566894371805595,109.7,35.9,1,0,0,0,0,0,0,1,2,1,0,1,0,0,0.12157792,United States,Timothy Weah,3857278,43
20.418863827353377,0.357132376657206,101.3,48.2,0,0,1,0,0,0,0,1,6,1,0,0,0,0,0.05512647,United States,Sergino Dest,3857278,43
18.069310999592652,0.28331172254477477,108.7,54.1,0,1,0,0,0,0,0,1,7,1,0,0,1,0,0.04585104,United States,Timothy Weah,3857278,43
20.838665984174707,0.3315804433151038,102.0,50.5,0,1,0,0,0,0,0,1,10,1,0,1,0,0,0.043695714,United States,Sergino Dest,3857278,43
5.069516742254635,1.3282200614485982,115.1,38.7,0,1,0,1,1,0,0,1,1,1,0,0,0,1,0.5303789,United States,Christian Pulisic,3857278,43
17.867568385205637,0.1518314948456776,114.2,56.9,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0.011004616,United States,Joshua Sargent,3857278,43
17.861690849412884,0.2581032190485124,110.0,25.2,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0.05674209,United States,Joshua Sargent,3857278,43
6.041522986797291,1.1610564029394306,114.1,38.7,1,0,0,0,0,0,0,1,2,1,0,0,1,0,0.39133456,Iran,Saman Ghoddos,3857278,43
23.235533133543548,0.3377601680230906,97.0,43.3,0,1,0,0,0,0,1,1,11,1,0,0,0,0,0.080397844,United States,Yunus Dimoara Musah,3857278,43
34.407557309405156,0.19741531944151325,90.8,21.8,0,1,0,0,0,0,0,1,9,1,0,0,1,0,0.006830182,Iran,Saeid Ezatolahi Afagh,3857278,43
10.017983829094554,0.7065138471510295,111.0,35.6,1,0,0,0,0,0,0,1,3,1,0,0,0,0,0.21722858,Iran,Morteza Pouraliganji,3857278,43
8.914033879226627,0.8428130841583978,111.1,39.5,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0.30539662,Iran,Mehdi Taremi,3857278,43
21.936727194365165,0.25082684500989216,105.1,23.9,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0.057746947,United States,Haji Wright,3857278,43
24.446063077722755,0.30765033999566394,96.9,32.0,0,1,0,1,1,0,0,1,9,1,0,0,0,0,0.026111592,Morocco,Noussair Mazraoui,3857277,43
18.398369492974094,0.42201556281493646,101.9,43.3,0,0,1,0,0,0,0,1,5,1,0,0,0,0,0.052363984,Morocco,Hakim Ziyech,3857277,43
37.64797471312367,0.20870859851420714,82.9,33.6,0,0,1,0,0,0,0,1,5,1,0,0,1,0,0.00976612,Croatia,Ivan Perišić,3857277,43
24.24417455802527,0.31513565619168854,96.7,46.7,0,0,1,0,0,0,0,1,7,1,0,0,1,0,0.04188839,Morocco,Sofiane Boufal,3857277,43
25.63220630378899,0.3081126642706904,94.5,37.4,0,0,1,0,0,0,1,1,11,1,0,0,0,0,0.06625415,Morocco,Hakim Ziyech,3857277,43
8.780091115700339,0.2805034883780255,117.8,31.5,0,0,1,1,1,0,0,1,2,1,0,0,1,0,0.03416934,Morocco,Youssef En-Nesyri,3857277,43
6.824954212300618,0.9459660411875367,114.7,35.7,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0.44776994,Croatia,Nikola Vlašić,3857277,43
16.00781059358212,0.4578871116905925,105.2,33.9,0,1,0,1,1,0,0,1,7,1,0,0,1,0,0.06879163,Croatia,Nikola Vlašić,3857277,43
21.211553455605276,0.372590565011789,98.8,39.3,0,0,1,0,0,0,0,1,8,1,0,0,1,0,0.073204115,Croatia,Luka Modrić,3857277,43
26.037665025881257,0.3044496024341369,94.0,38.6,0,0,1,0,0,0,0,1,5,1,0,0,0,0,0.042848527,Morocco,Sofiane Boufal,3857277,43
11.778370006074697,0.297284651787316,115.3,29.2,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0.07962643,Morocco,Noussair Mazraoui,3857277,43
7.397972695272669,0.9852080302796822,112.7,38.8,0,0,1,0,0,0,0,1,5,1,0,1,0,0,0.2503287,Croatia,Dejan Lovren,3857277,43
32.626676202150904,0.23586960333565746,88.5,31.5,0,1,0,0,0,0,0,1,11,1,0,0,0,0,0.019376563,Morocco,Achraf Hakimi Mouh,3857277,43
26.63174797117155,0.23229633324487498,99.5,23.0,0,1,0,0,0,0,0,1,8,1,0,0,0,0,0.023614733,Wales,Neco Williams,3857273,43
24.439312592624205,0.3040599007351029,97.2,31.2,0,1,0,0,0,0,0,1,6,1,0,0,0,0,0.035244513,Iran,Sardar Azmoun,3857273,43
9.529428104561159,0.7318615947948184,111.6,44.5,0,1,0,1,0,0,0,1,2,1,0,0,1,0,0.12850787,Wales,Kieffer Roberto Francisco Moore,3857273,43
25.22399651125888,0.30607176147440784,95.5,34.0,0,1,0,0,0,0,0,1,8,1,1,0,0,0,0.017788952,Iran,Ahmad Nourollahi,3857273,43
